,interest,name,rating,photo_ref,place_types,y,x,id,transit_time
0,museum,Museo Teatrale del Burcardo,5.0,,museum,12.4753877,41.8958487,ChIJqdTX4k5gLxMRIX_VBSQ1HqY,679
1,museum,National Etruscan Museum of Villa Giulia,4.6,CmRaAAAAh3yBaZFaFGBxCSB9jA_noku3dgZiKRD-dOtVrraJlXJJqihXic31uswY2T8bNlp8oTR2k0cqmIMcmLMrHygVD41Z2YD-Rs3HpXitriD_K4bPqPVxweJ-sv_1bXKlt0NIEhCiKnwOX05zVbmVMNi3MaLwGhQPPtKpO6d1CiRhadtDESTpCSqm2g,museum,12.477809,41.9182717,ChIJlSkdkeRgLxMREkRxyk8IJEY,2014
2,museum,Sistine Chapel,4.6,CmRaAAAAdi9HVR8zVFCRkVMM-ulwGVhyodlt6Ufga0YXZLc87r6bZYnnVWSO4qOJHpVPY58FAKC-Horqr5B_Aj27NxRQ5LHkExliqG_00a2iZZ4RkwjjJa2pTt7Y9E-NWXDYEBlUEhBvLZML54267OoT60tncj2OGhQfMyFxiQLNELrWDdFpN3jxg1hF8g,place_of_worship|museum|church,12.4544835,41.9029468,ChIJ268jxWVgLxMRIj61f4fIFqs,1595
3,museum,Palazzo Massimo alle Terme,4.6,CmRaAAAA5WI5slePoUhaq_q-9UhjSq5kvzbmn0eie7FmSl5_FQzXhF0rHsuLEGE2Qpeh1Iob7pSXKxd9UWSbLIePxpLbQhU6UYhrYrE1CCQvtdwnLvCX1ksPRyeN-1Pz83uuzFVCEhCkX5wTUYxbRcOAev2b-AN6GhRCu8yMx8CoVr70X9B36bgPiho08g,museum,12.4982554,41.9013587,ChIJ18PTgaZhLxMRvINaLw9AZ2w,214
4,museum,Jewish Museum,4.6,CmRZAAAADaTI0fwZPhmGriSuX9wSdjDOG2pcwVgp9EGMHjJeKrc3PhwhVKqJlyMKctPEpX0Qio38O-xkIm6gX0HiHZSS_8xm72LywbXidlNBby12qxO3JVDpC6rIa7wJwfCknmrwEhAomm9mOlnfUWgZBRtod4xAGhRg9Htm_WE_yBl1tSMqWTj4Ah3aQQ,museum,12.4779185,41.8919607,ChIJU4KLC0lgLxMRjyqm4497V6Q,896
5,shopping,IKEA PopUp Store,4.5,CmRaAAAAcxtxwgWQQx__VySVFE_9hvd5xV67DgFiLchIvtk-gA7kV1c2kN6nBC7cV2Bp1RopoXbTavb87F7U6ZOVICDwKbukQxPoBgEkxBvoqxUQa_blFQLRpe63GPm9O4cG7p5vEhBOXWtr0XxISPwWiREbxRQLGhSsZh6iuAYBwiqLb4YO5h_YtznD3Q,shopping_mall,12.4816114,41.9026237,ChIJCTB_cFNgLxMRn6BwBcSkQQ4,561
6,shopping,Galleria Alberto Sordi,4.2,CmRaAAAAN7KGGQNNIUAiMKz0qO5nkh5lqyzfeldkNTtgrz93L2TrwgWR-W68YEKtbMaYtWomgRuy7ltc_HulOa4g7QvV5jMTa1BV2eYah3nJ52TkbFnRD9qtTkGGnXqGasbM8RysEhAdr8oHphMd5XFM9tRBMFIWGhRIhrroZgE31izKeaFk8wYBco5IzQ,shopping_mall,12.4807223,41.9008806,ChIJVVUVJFBgLxMRxjrV9CiqkEQ,876
7,shopping,IKEA,4.2,,shopping_mall,12.5358157,41.9553591,ChIJvTuV-RtkLxMRloO3Nynzmuk,1926
8,shopping,The Disney Store,4.2,CmRaAAAAxuRdKwnjKGdZNAX6Z0JTAtSdw9vpUEiOL6gdy4xR2SDRol5uMb1aHAYZbnHUM8rSC1SEW1c9Lh7cOYGSw-CP2N0PYpX7LxCCE55gFTEcUPGfZIQ0GHolFRCp0P8ETXmWEhBNK0DwG7vJ_qqKpdHjj-GpGhRCl78GqnzYwUeMggqhJEaBLVTHCA,clothing_store|store,12.4795832,41.9033449,ChIJ8e_-9FNgLxMR73cKF-vDjBE,726
