,interest,name,rating,photo_ref,place_types,y,x,id,transit_time
0,museum,FEAMBRA,5.0,CmRaAAAA0XJy4yrupaNQJ-2T3HaGtMm34E8sbolKOvX7sV94AM_CW-dvkXuKclsiI7ynyMUcCGw8cLcJUVGQtTEtgHnswo2_YQu1UMSj_-jNitmXWSWvz5tTGgIMt_hkMy84KLxqEhBDr1_R-XmG96xN8U9zQ089GhTSrSFIXLeh3rRy57YrikjSrlbThw,museum,-46.6655126,-23.569285,ChIJg3BMHNpZzpQR9GCcxtgBp_o,2533
1,museum,Open Museum of Urban Art of São Paulo - SP-MAAU,5.0,CmRaAAAAaLkNURG8ZmqU7H88osRTt6_22645hABp6pm99LMcJ3VaxH7Dv63z9miZAOKgOBVRTRiPfdNubmSgCWyc1nB0VBNNjKNAtSpvwGuAgzfQ5sJlblxKBgMPNalqZB96Y9gVEhA6H3G-qWCrV2xDi3AHL0kbGhTWaGzO_9Q86luwkkSWYw-P55z4RA,museum,-46.6252688,-23.5080609,ChIJVSRjXYJYzpQRkF9Y77qLRgY,980
2,shopping,Shopping Cosmopolitano,5.0,CmRaAAAAnRRgMzMVAwPHOKoVK0Ib2k5lay8-duDYHwUoHsGRGcQfpvhTh-opJUhbTClnqAzvrXIzflHOqp3JzD1vIK8XBWQ1EL-h9vlLCeCvGqH4IyTYg63LngQPgkeBsRBj3gvUEhAfLfVCYQwSKqYYNm4b8cZUGhQcNw7-f4qPp111TsSogSWL4gpcwQ,shopping_mall,-46.6143595,-23.5634767,ChIJdfWVRWpZzpQREjgw34PRo6A,1873
3,spa,Anantara Spa,5.0,CmRaAAAAwRyO_S_2L4Y-UZEwzz8lbJsf05A7OwIFhlNuHka9hoHcTW7Iy-pmGggqy3lmTozkxMSlHh2LydwcWqeSttwvj3xGE2njTdmCpDAdqICbQ-br9jX-qy4x1VDStHNTiKmYEhDf94YkZrvEvZVoR9f2loonGhRlTDGeuRAaPIBvv7LBsF71zxm4Qg,spa,-46.6559825,-23.5640312,ChIJB3IvyshZzpQRqfD0Ic8Gefg,1407
4,spa,The Spa at Renaissance Sao Paulo Hotel,5.0,,spa,-46.661911,-23.558491,ChIJW2wfydJZzpQR-6HD5wp6_Bo,1386
5,shopping,Shopping Eldorado,4.5,CmRaAAAAQ-MFUkrNZv7AZ6ANJIKsuZskh9ypfwMYhVJkB1L0xFuQUYhoisGhgYb6buhceEPWscBxhOjBKisthjF64KQCz71ENoW4lbSHLQa7BvlOU8X4M8tBWqKSBQAYs-mK5BLzEhCVpBmtLqz21TGgRcO992zeGhRfMJHtSNTq4OQc1eU8zKZyD8Z-bw,shopping_mall,-46.6956432,-23.5726578,ChIJG_LkcglXzpQRZl3_rZpGgfI,2229
