,interest,name,rating,photo_ref,place_types,y,x,id,transit_time
0,museum,FEAMBRA,5.0,CmRaAAAAbmpb6n1n6BIYB-xlWCFnsOYMiMEzSb8mXljlC6elOqxUUpjnW3whNZhOqnRHYlcDGzs3SqmGYc6PT-nQg6dd1rwwJl8l6yXMs6heI0mn00U4VNqFhL5LYNhdO2IgrhUZEhBeGafqsV_m3AIai-3coBdcGhQVAuOftsYn7Iihap-s_BuG7eI0Ag,museum,-46.6655126,-23.569285,ChIJg3BMHNpZzpQR9GCcxtgBp_o,3240
1,museum,Open Museum of Urban Art of São Paulo - SP-MAAU,5.0,CmRaAAAAH5j_-ZHlx-PTOh7tyXMddgEcrKazl6ebp5spKLS1aDtD2WnbRS4JRR8tZ7hGixoLmQw7Pq5tzx4b1-6XyxdBjDln59v4NiLFEYXCXnMnebOFRuScuWtvP_qSfyomq2BAEhCnsG6Uh6JDrAh1VlJdFtLRGhSoQjZLBJ5So1jcfsF7CsKR92-Pqg,museum,-46.6252688,-23.5080609,ChIJVSRjXYJYzpQRkF9Y77qLRgY,1700
2,shopping,Shopping Cosmopolitano,5.0,CmRaAAAAe2arXVwgjGkD6i5cQ9rZbWQPvsMgmR5GqiI_00ksO0c_Pr7z4WYZNRaO-aUpRJqnFaYvJHQS8eZhA_EMEhnuuoibzKiBjFQ1asMbBE4bS2zImEdFcOdSLC9zpzJUtZLwEhCugyWw1tKt81v6RhCgI3eHGhSSFHqiP_9CyGM9kkmuWVynmJ0C2g,shopping_mall,-46.6143595,-23.5634767,ChIJdfWVRWpZzpQREjgw34PRo6A,2860
3,museum,Pinacoteca do Estado de São Paulo,4.8,CmRaAAAAYiOOQwOof5nmac4FpLMVMkV4f22FVUzgyEvRniaTZhS7GNaXm6hbM6GzgDYrCyTwizlLwKFbiaqmw_Bnm8sbfv9bV4vtLjsk3MfXQPOMCDcHlC_nJTlnLfzgIcwHgnquEhD2yUrM0bG0jvxJzRdFUlRiGhRZQad9_fatMyEJDpKAU3O6CeVwaw,museum,-46.6339501,-23.5342666,ChIJ52h-6FhYzpQRASMhc4Xaw9w,1539
4,museum,Football Museum,4.7,CmRaAAAA2SuAwPe_1By82kkjyIKwGqEJtWHZZIFtHNT3GU3T27Tmzkc0LEUyyQL3E3BeypDEyQlut5gFR_ZNeS0cVSnNCk0v3axmp8xfYq3EAJPaaNoIjlgLhXFcirxZZw4BuZX1EhCtcAmqrz8iHzP3nymwFHTfGhTdGOFh0sSnrfOuK8ZS0sfphkN12Q,museum,-46.664917,-23.547537,ChIJf7Cs2iVYzpQRzp6ZfOjJ3s8,2905
5,museum,Museu Catavento,4.7,CmRaAAAAoV_3lVPf2n7quJQhPWZ7Vi4EITPJ5FRqZf20RKVTUmLqamHqp1SDWaiipdJfdsamaHTvng3HieLJArJP1Vo35McNRDYrL6tStZBkPIJE2u-Mz2T_TY4lNDPBM6IjF5qSEhDy8-JECnucWQJEBA29GOafGhT2d-3gqgujbhVnTH_DzFKYtxpB8w,museum,-46.627728,-23.5439053,ChIJq7WXZf5YzpQRguKUxFINMrU,1079
6,shopping,Shopping Eldorado,4.5,CmRaAAAAadDRM2f4MVoJLqnIX39-al1HErKSNO9BNY3Via_W4pQCBAeXzQysJrbBE7KU_fhad6nTDDnqTcl0yNYO2oRzAap6eyWqHK1yRxu3icOyn55aGMKaM9XUpU60pHVxL2xZEhAEkiV9gn8ufEMc-Ba9ugRhGhQwhMUOvkC0d-rWYZ63WZJy-r8rHw,shopping_mall,-46.6956432,-23.5726578,ChIJG_LkcglXzpQRZl3_rZpGgfI,2949
7,shopping,Iguatemi São Paulo,4.5,CmRaAAAApQ910XBqf2u4zr4wr4aQaIA9JyrpAO0b2s5PNnmLM6tNe0ZP9X5K1AAlgZ9A3TuVHGGmT75XJMZ1fnW3D7xYFe-nVSYNyXaqw25bpCx4J8HiX-vosNFlK0j2v5DYVTD9EhADTPaqpi8eCEmlgbjh81JIGhTLQ6Q10G22eJeagyzebyjEG9LRxw,shopping_mall,-46.6882359,-23.5771249,ChIJbc-9eG1XzpQRHUuWMFsJQSM,3711
8,shopping,Shopping Pátio Higienópolis,4.5,CmRaAAAAdKa1q-9XaJrBIeFZol1FAtaZrE8CSp0OWQbmA-h42J-XlHJrPTBbBT_ua6R9fYNpzYz8meHxwSinoDc6XKlgH6YIKp1iML7HntF-b3bL_A8G04_O7ub0kbKdw8XpYnEWEhAwG1QybTUL-L5YJiJIsQRkGhSv6F74opP3YAgT-NmSTauEvFXXmA,shopping_mall,-46.657507,-23.542285,ChIJnTmhmztYzpQRn_wmS6AGrS4,2901
