,interest,name,rating,photo_ref,place_types,y,x,id,transit_time
0,food,Antonello's Cevicheria,4.7,CmRaAAAAni3SK5Kp13XOsO2ZJMoB2OBjVznSTwmAwz7W_Tl-17aR1xQpdwqpI2fM2HRZd9PPS8s8ka-JTt8wLGBJ1P5E0chC9s0LYRWw_5I-1io1ImSFliuQLszZ7zip_QwO73waEhCMIs0DjxlWXFynLHeaUeGjGhRB4rchVeRagDLCiH_W1cyohAqHiw,food|restaurant,13.39012,52.49053,ChIJ-c1mCihQqEcRJQ67oh6xyVc,1505
1,food,Filafood,4.6,CmRaAAAAFCXDEjOTSM60E3g91c5cMFgYOmwpr25ii_5JShJTaEDYON2ZRDeyEkVZJKodP-5pSjgTclizYt9cLjYyd_iaMx9sdsAA60UnT71c2mklSxYBMjT60Sa2_AA8vo9bVCSnEhDQ75nw3B-31-KD0ILM9cnvGhRp-PCh1TVRjnoIpK3kmyHCFC71Eg,food|restaurant,13.4508439,52.5128597,ChIJ79G-8VxOqEcRZqndIEhu7S0,1124
2,food,Yarok,4.6,CmRaAAAAokpO99CradnNOT0mp39cZrx9aHTuj_Ra0XWDe0pyf674SOkD3720v7onoUGahhJrVmFqZbOEPr-qkWQi0XrAV3u72twAeCkhSCNAGE-pF1nns4KAE37X5Sb7AuWBkF61EhAfOzymrkuF02pOAE1gv22OGhRejkb4mkCPWbYuQ19n0JWv_Hd_pQ,food|restaurant,13.3920745,52.5283091,ChIJd3Cx0uhRqEcRbhaqcZ3rRI0,618
3,museum,Ramones Museum,4.6,CmRaAAAAlxPaGLela_tCgEjMeXYBR2PIt1EvdXPdJdpgNpYaWejjLeSsVe7bnLzhaSjB2IcWWm_PkRxYPyrwKTCiNcvetoe3qcPBzsVm54Oz-D4gwQzH6XncXH5bw3JbqPujvTitEhBbCpnekiqSMrHu19aE3hfJGhROO_pYlAPBGuxeIhORhRZkku38xg,food|museum|cafe|bar,13.44324,52.50124,ChIJY28fU-ZRqEcRRA1cS-e-3qY,1360
4,museum,Museum at the Kulturbrauerei,4.6,CmRaAAAAMMsP7zlr_pC4vwn3vmNCHz7tnPx6aP_SfzP1Uj1jB7AGxvYuAEQkqteqe289lch4DoPLoGGKUboDhc4Eic-ekpuq7qIsbBi3WPrJYurNQcvC8-CT3TsSBJZUD0LI7T3BEhB0HpgwH2qSS0Ljr7xte7MRGhQmtkwZCU6E3jf-fdBFcvSuurAJ-w,museum,13.4139838,52.5403789,ChIJ74Sex_9RqEcRrg4jC_emII0,919
5,museum,German Museum of Technology,4.6,CmRaAAAA1qYL6F4rD084K_6z3AmPdKfp_XalMtRwLK_Qtsk17ctf9T4Xg_jFWkg5L1q23I5tK-gG_sMbGRCynsf0pyYSTd4lUWbrK1HQr-cDbxj09JWJgT4tTPtRv9f-kFmK5pldEhBsvZlrltX3wG6UASDUktEDGhRW0YutYCVeKJiXEahAKv6cozQigA,museum,13.3778846,52.4986982,ChIJuyVqNDJQqEcReGoSmZuRNUQ,1511
6,park,Großer Tiergarten,4.6,CmRaAAAAGOion5sYwom41dBbqWR6-dE2MiTki4Gl968AZj3ckv4nOn7STD-vC94bIyG3877a9Sb9V2tXGQ4VeQydr9wsnG1BbZy3orc72tMg21N9h-s1-GVyXMGnlwIECpafBYK3EhAFLp0Tdyzk8hQ3rJA5F4eYGhQabTouGnZ4uQNnTzeg0cIKWOSMJg,park,13.3591634,52.5141516,ChIJ4dHdSq5RqEcReqvQ3PGSw4M,1317
7,park,Treptower Park,4.6,CmRaAAAAgSDg5Ei3bxG1LNAXZlb71fk_XIsgncja8SLPf8z-BoMAPCRix1m0yhdzJKsZoaeRD9vqQ2yxvuI5odA36zPUQp5jkZWlQU8pbQwuhgXMWKsm-MVmoa-dc360IgSkxivFEhDCMoEJkY6Ne0CTVO77rqxhGhTX2NUi-Ceki8gnhVyjpydTbc0PrA,park,13.4697445,52.4884599,ChIJWVbXxhhPqEcR3OZE5GXI9I4,2554
8,park,Park at Gleisdreieck,4.5,CmRaAAAAzIpSXuhHneg8XJBUFokcyWsTHbl_BCWOeCnTM-oHMDq7AZyTunHwz7U6Mx7DHWC3mCFQ-vDhzzBoSeX5Kpf2CK48o4e2qOwgtiU_lw3k9cOJpVo0qKSluBjlgg5PBmWNEhD2o9y2zvW385p32y47ngY9GhSgK77WwNxWNyp3eBgF8KdPGZjLAw,park,13.3759081,52.4940269,ChIJe8FmEzBQqEcRth79TMVowwU,1774
