interest,name,rating,photo_ref,place_types,y,x,id,transit_time,day_plan
museum,Museum Air France,4.8,CmRaAAAAfrCckooNbbrobkSym70QHiizYj2itRWsEAA-F7FTh3Z-A7y32p_W99KfdNwbCj9elN1OGi-oC7kfaTDXe_bnRW_rLU59uR-78XA7JJIX2Af-RDUz0M01UxhgDqfVFV9LEhDkh1ihdwa1oE4ZVoNwTP3xGhS1uA9iGx24nO6AwTtWv5c-bDmmUg,museum,2.3147536,48.8624893,ChIJ_WcgK9Fv5kcR1B5EkLqQoJg,1124,0
park,Drop do not park,4.8,CmRaAAAAPLpmrsDB220g05xaMfRjER-u3RNrLTsvEr3Z1IeXMiAydAntCocsiyIQUaznzlISGyZD51wL4UZYfHw6HB6znM1MgbzkzKQtREBjE4VNtrk5NOw0Tc9_Pi0_zaEEJ12CEhD1RSszvB6y8zx9dCXA58bHGhS-wwKwtf168YhKheh8oa3nji-aPQ,parking,2.3234683,48.8723745,ChIJP_9-rTRu5kcR6-u65NcDK3w,1122,0
museum,Musée d'Orsay,4.7,CmRaAAAA2jhuibbwkMVH4lhm-GCbDc7S_IZ0HC09hwn0KD4JaqWTXbGJJ8-nDQezYdi7pEA1ZD3ST-I-OAHSShO92_7NePfSG2dwG0lpT6DeIH_hg-yjeafg7FwNo5KehklVsxEJEhDi-WBClPyEofEnHNf-H9X9GhRayli8tLXjEsnOI0PKKEpdva0AlA,museum,2.3265614,48.8599614,ChIJG5Qwtitu5kcR2CNEsYy9cdA,771,1
museum,Louvre Museum,4.7,CmRaAAAAGHtRh-RmYJ5tgJbUic2B_q7gadlFd1HbJvjNu984ZAkKaHaXD16AZM14X1E4wsJrcQBImPW9WYokFdA6rRjiXR40PmjTQBYpRlPYLx_34FQtFicLJAoD-LuPoljp5NnkEhA5i8hYnXD1a9h4mfPUjJrnGhT1b_7aGAj7yL5rc2u6FiXcKgg_0A,museum,2.337644,48.8606111,ChIJD3uTd9hx5kcR1IQvGfr8dbk,644,2
park,Les orchidées - Park Hyatt Vendôme,4.7,CmRaAAAAv4ogA0A3XlYqX-l3nrd9ErLiJVuWqdAvTNL-gzpXeV4IcnR7rJAxuty0iyR11mYeQTZo5kpAVKrJImkChnUm5PLG2g83iNTJSrS7d-fElDFO-KO2qqUWH9BzHGLanNoPEhBLmhZ9cHhWs3-t9-jGuj4hGhQL_Lezg70AnxtW0ABgJ-K0gh3a9Q,food|lodging|restaurant,2.3301829,48.8689845,ChIJhdfGpTFu5kcRuRoo4CZPAS8,906,2
museum,Orangerie Museum,4.6,CmRaAAAAVY7P3aQZHLxlwo2eUYnbojdC6UNdloD0wTxqVM4yS6z8h918fDwW6ajzIOot-dMYHrRPBuE_lteQIlope9tkytwTqu0Hf7YVULNTmPeNu6XwHJK6r1NlwxIigEcO3vDHEhCk9b_YI_FWoDZK6sMZF6OnGhQNmc5nP90jgFc7vhVW4R7oSoVXow,museum,2.3226724,48.8637884,ChIJo6qq6i5u5kcRCpYBp4rQP9w,1010,1
museum,Musée Nissim de Camondo,4.6,CmRaAAAAGMyha6o8v40IS6goHbJq3tEJ7x3qf2tBC_WaVDpNdcoINE9IOtzgwwPFc7qHxbvn4IytehyKCoBlOFfiZ-7nNFkFVUATLBmVCLdAYHF_QkMeu10_sJM66BcPHOdUQG-sEhCz9WmYmY_Q8hoWlUmgid0mGhQI_vjm7TR-cNnnzjMzFMSmcq58XQ,museum,2.3126731,48.8789291,ChIJ6VmGh7dv5kcR32uxgrtK3Z4,1588,3
park,Parc des Buttes-Chaumont,4.6,CmRaAAAAFFEKTr1xcj5fNluYoHK-y6eqxZ6SsMxgpjUbN4EricFRU_lsANufEmxCD2QTVGvHapJqzYMv9Ei6e-cTwCgljVbIuMMLmbUW22_hpq_0hVnMv2NlDK856f1rJoNcWWkGEhAIC4tpj4GiYhBbDAKW2jwkGhRJXvhoCs4djczaACa8WtFJebqQ6Q,park,2.3827609,48.8809496,ChIJh9M-FMZt5kcRkZSVdmDta_I,1612,3
park,Luxembourg Gardens,4.6,CmRaAAAA92m2bDFyu78qwtKirOROVenm1YzN91Gbvrc5dJPj5MXXyVQVpO7z7wDTRnWz2kPZvuAA2Wb4dGvOXGp0n4nZVH5Zcv0IOJgLBeqWCCn7fz6QncgOQu8s4Lhrl8pgpnqkEhBnjA6NhgBxn6fcf17CLK0uGhTuo9IK8aE9msw_249CKTBaWKoKnA,park,2.3371605,48.8462217,ChIJe2jeNttx5kcRi_mJsGHdkQc,990,1
