,interest,name,rating,photo_ref,place_types,y,x,id,transit_time
0,spa,Nagomi Spa & Health,5.0,CmRaAAAAapuN3xUa3zN_8fJkwDLwf1kxVxvvD4agqlIzVpYUf65Ra-l0_xArqm6r8KOZa7H1wJoJiRcbalHQobmONUJua3wmZ-5KK_O86edRUNz1Ij4ZiAbhK0sJL2JgPpJwHeyCEhDi7Vuc0mp2Lky1c7PApF69GhSSGSOYOASC_1UpvVMZAgVASVmwIg,spa|beauty_salon|health,4.894031,52.348718,ChIJMzqLEIsJxkcRVRu7J-igI4w,1212
1,spa,AWAY SPA by W Hotels,5.0,CmRZAAAAiSD_E6-7Z0C7JMsVnSUZyeRDRgHwuVOqtHWm_utN_kQTZD0tOIWGtRwmptlRo1GFvz0ZFWEpQ9HMnzdKwdHn89d9ZJb77wORWqWq7RQszo0cUezJZhjTmIopUeRegj_JEhBADjgu1_EcCmVVbiKLaYQXGhTwAvkErCVRLzJPifCcmFhAxi6oqg,spa,4.8892018,52.3726029,ChIJo7V8qcYJxkcRPyE56uL3FQM,572
2,museum,Rijksmuseum,4.6,CmRaAAAAoqKN64zGLHrzHmydJtLVtOCNCpdW0I1qcK9CLDpd8r1qLZtZ5SuEC40kkCUfFCCsNkexwtwOGuAvMQrLuXcwVwC2-wv2vgSs_OOmMeGBCmEnOv2ALbtvnKvnqDAk6yq-EhD3c3JAPcMvG8QpfavumcbeGhTf5b5pCLRZJYVKaMJw6O3SrjowUg,museum,4.8852188,52.3599976,ChIJ5Ra7we4JxkcRhYVAaq5zQ9U,1032
3,museum,Museum Of The Canals,4.6,CmRaAAAAnxbwrqHcUvQt3crto61-j3s6YqrZ3ac3y1Xy_eRH9j22i6TqIN1obZV1F-hpaHqSsuK_A-wpXCTtYqe94bG54nUmExKVlqxMURAj9hA6pTWLLDG1Sa6DBhRihRRw81w4EhCUk7I-gaMUsWtTNNl7tTk5GhRN-QGOsZY3w_pmLS9pt88nI34xmg,museum,4.8862893,52.3678867,ChIJW8b8bMIJxkcRtnoNhM4DvOY,617
