interest,name,rating,photo_ref,place_types,y,x,id,transit_time,day_plan
spa,Nagomi Spa & Health,5.0,CmRaAAAAapuN3xUa3zN_8fJkwDLwf1kxVxvvD4agqlIzVpYUf65Ra-l0_xArqm6r8KOZa7H1wJoJiRcbalHQobmONUJua3wmZ-5KK_O86edRUNz1Ij4ZiAbhK0sJL2JgPpJwHeyCEhDi7Vuc0mp2Lky1c7PApF69GhSSGSOYOASC_1UpvVMZAgVASVmwIg,spa|beauty_salon|health,4.894031,52.348718,ChIJMzqLEIsJxkcRVRu7J-igI4w,1212,0
spa,AWAY SPA by W Hotels,5.0,CmRZAAAAiSD_E6-7Z0C7JMsVnSUZyeRDRgHwuVOqtHWm_utN_kQTZD0tOIWGtRwmptlRo1GFvz0ZFWEpQ9HMnzdKwdHn89d9ZJb77wORWqWq7RQszo0cUezJZhjTmIopUeRegj_JEhBADjgu1_EcCmVVbiKLaYQXGhTwAvkErCVRLzJPifCcmFhAxi6oqg,spa,4.8892018,52.3726029,ChIJo7V8qcYJxkcRPyE56uL3FQM,572,1
spa,Thai Spa Natural & Body Care,5.0,,spa,4.8958666,52.3715039,ChIJ5xvGVr8JxkcRD2R4NkwoPHs,114,2
museum,Rijksmuseum,4.6,CmRaAAAAh7cXQq8y_qzx5YwtV7GXOIfBJPV-Y15nsU-PW4mLwPiB7huKwJDwOy0X_rfl-TP29xwhsgH5gSbcLkEajKArMkliskaiEXa1elen0vLUzOuQx9yTB3bjBuSL9_rH7JEdEhALWPLbT_k5Fq7vqcKJMRbhGhTByuyxod0qrAl-EcY0ow_Cls_CmQ,museum,4.8852188,52.3599976,ChIJ5Ra7we4JxkcRhYVAaq5zQ9U,1032,2
museum,Museum Of The Canals,4.6,CmRaAAAA1NITwrEUg2ntEen86eIZBmi9c9sUFPrae6RQ3-jU-Os7COM3cbbZVtODrmLTfoHYhwFWR-4n5VjxbxqHMuUmV7udne4_4sZv9daYeb8L_mAGnE8DNcepihCcjhl1MhOHEhD_93FJniiZttYerlCVzQvfGhRc7zDuYv9Fn_SUs_FObTLQmCUEAw,museum,4.8862893,52.3678867,ChIJW8b8bMIJxkcRtnoNhM4DvOY,617,1
museum,Van Gogh Museum,4.5,CmRaAAAAbf0aM8LFdOLEiyiFcl1-ouI4V9kVkM9ybvMtklsdh0bSbZnE2TYSAIKroea8vN4a5ESZkEK9zqvUv7XY6JlYJ9OBRXsuU7EM_AQEL_yHcfIQgYPrqv1OjtFpMKwtQbAjEhCpfHrHNzVJbiFQ8KBLTGxhGhQuTk9-Bysm9eIdNqu8S03fPoYt3w,museum,4.8810756,52.3584159,ChIJX1rTlu8JxkcRGsV8-a4oKMI,1072,0
